state,district,rank_1_R2
Maharashtra,Ahmadnagar,0.9192466351330596
Maharashtra,Akola,0.5169325064361103
Maharashtra,Akola,0.5169325064361103
Maharashtra,Buldana,-0.5890769567204395
Maharashtra,Buldana,-0.5890769567204395
Maharashtra,Chandrapur,0.8007671210819245
Maharashtra,Chandrapur,0.8007671210819245
Maharashtra,Dhule,0.98295851928269
Maharashtra,Dhule,0.98295851928269
Maharashtra,Gadchiroli,0.8807368763027824
Maharashtra,Gadchiroli,0.8807368763027824
Maharashtra,Latur,0.7867000497803229
Maharashtra,Latur,0.7867000497803229
Maharashtra,Nagpur,0.8031329015602986
Maharashtra,Nagpur,0.8031329015602986
Maharashtra,Nashik,0.2534463079950242
Maharashtra,Nashik,0.2534463079950242
Maharashtra,Parbhani,0.0835569020580904
Maharashtra,Parbhani,0.0835569020580904
Maharashtra,Sindudurg,0.0739907724157841
Maharashtra,Sindudurg,0.0739907724157841
Meghalaya,RI BHOI,0.9283223339516165
Meghalaya,RI BHOI,0.9283223339516165
Odisha,ANUGUL,0.4206385842302697
Odisha,ANUGUL,0.4206385842302697
Odisha,BALANGIR,0.9763514300861535
Odisha,BALANGIR,0.9763514300861535
Odisha,Baleshwar,0.912623816985414
Odisha,Baleshwar,0.912623816985414
Odisha,CUTTACK,0.4579568917616785
Odisha,CUTTACK,0.4579568917616785
Odisha,DHENKANAL,0.8629276200197631
Odisha,DHENKANAL,0.8629276200197631
Odisha,KALAHANDI,0.9172854256951084
Odisha,KALAHANDI,0.9172854256951084
Odisha,MALKANGIRI,-0.1488412922347575
Odisha,MALKANGIRI,-0.1488412922347575
Odisha,NUAPADA,0.4885571693256443
Odisha,NUAPADA,0.4885571693256443
Odisha,RAYAGADA,0.6447837603779374
Odisha,RAYAGADA,0.6447837603779374
Puducherry,Puducherry,0.9968013076302792
Puducherry,Puducherry,0.9968013076302792
Punjab,AMRITSAR,0.8385804006997718
Punjab,AMRITSAR,0.8385804006997718
Punjab,FARIDKOT,0.953984604770736
Punjab,FARIDKOT,0.953984604770736
Punjab,FEROZEPUR,0.743396128299271
Punjab,FEROZEPUR,0.743396128299271
Punjab,JALANDHAR,0.7950899593677841
Punjab,JALANDHAR,0.7950899593677841
Punjab,KAPURTHALA,0.8321787420034977
Punjab,KAPURTHALA,0.8321787420034977
Punjab,PATIALA,0.8824148280049529
Punjab,PATIALA,0.8824148280049529
Punjab,SANGRUR,0.9480898486803409
Punjab,SANGRUR,0.9480898486803409
Rajasthan,AJMER,-0.2522952074629769
Rajasthan,AJMER,-0.2522952074629769
Rajasthan,BANSWARA,0.6793895281134033
Rajasthan,BANSWARA,0.6793895281134033
Rajasthan,BHILWARA,0.2115171801643875
Rajasthan,BHILWARA,0.2115171801643875
Rajasthan,CHURU,-0.9928277586111334
Rajasthan,CHURU,-0.9928277586111334
Rajasthan,DHOLPUR,0.863906466626907
Rajasthan,DHOLPUR,0.863906466626907
Rajasthan,GANGANAGAR,0.9214790752371878
Rajasthan,GANGANAGAR,0.9214790752371878
Rajasthan,JHUNJHUNU,0.8038726853179896
Rajasthan,JHUNJHUNU,0.8038726853179896
Rajasthan,PALI,0.0297758018555415
Rajasthan,PALI,0.0297758018555415
Rajasthan,RAJSAMAND,-0.055425998525693
Rajasthan,RAJSAMAND,-0.055425998525693
Rajasthan,SIROHI,0.8021164030207366
Rajasthan,SIROHI,0.8021164030207366
Tamil Nadu,Ariyalur,0.3756756870893156
Tamil Nadu,Ariyalur,0.3756756870893156
Tamil Nadu,Chengalpattu,0.6665467473318089
Tamil Nadu,Chengalpattu,0.6665467473318089
Tamil Nadu,Chennai,0.8617839498279174
Tamil Nadu,Chennai,0.8617839498279174
Tamil Nadu,Cuddalore,0.9990868627762508
Tamil Nadu,Cuddalore,0.9990868627762508
Tamil Nadu,Dindigul,0.138460181778364
Tamil Nadu,Dindigul,0.138460181778364
Tamil Nadu,Erode,0.9843659680553064
Tamil Nadu,Erode,0.9843659680553064
Tamil Nadu,Kanyakumari,0.2981813615290852
Tamil Nadu,Kanyakumari,0.2981813615290852
Tamil Nadu,Karur,-3.0251675498573105
Tamil Nadu,Karur,-3.0251675498573105
Tamil Nadu,Krishnagiri,0.8724746869569807
Tamil Nadu,Krishnagiri,0.8724746869569807
Tamil Nadu,Madurai,0.9483595959017588
Tamil Nadu,Madurai,0.9483595959017588
Tamil Nadu,Nagapattinam,0.9279722675672876
Tamil Nadu,Nagapattinam,0.9279722675672876
Tamil Nadu,Namakkal,-0.5497325312036216
Tamil Nadu,Namakkal,-0.5497325312036216
Tamil Nadu,Nilgiris,0.5043141263382687
Tamil Nadu,Nilgiris,0.5043141263382687
Tamil Nadu,Ranipet,0.9454235103861672
Tamil Nadu,Ranipet,0.9454235103861672
Tamil Nadu,Theni,0.6581411483214694
Tamil Nadu,Theni,0.6581411483214694
Tamil Nadu,Thiruvannamalai,0.9629850982465128
Tamil Nadu,Thiruvannamalai,0.9629850982465128
Tamil Nadu,Thoothukudi,0.9729958505534434
Tamil Nadu,Thoothukudi,0.9729958505534434
Tamil Nadu,Tirunelveli,0.9629553294840056
Tamil Nadu,Tirunelveli,0.9629553294840056
Tamil Nadu,Tirupathur,0.7357093008991784
Tamil Nadu,Tirupathur,0.7357093008991784
Tamil Nadu,Tiruppur,0.694271633719785
Tamil Nadu,Tiruppur,0.694271633719785
Tamil Nadu,Tiruvallur,-1.0340764105549498
Tamil Nadu,Tiruvallur,-1.0340764105549498
Tamil Nadu,Tiruvarur,0.7323882030594506
Tamil Nadu,Tiruvarur,0.7323882030594506
Telangana,BHADRADRI,0.7853314478655733
Telangana,BHADRADRI,0.7853314478655733
Telangana,BHUPALPALLY,0.8029909808681751
Telangana,BHUPALPALLY,0.8029909808681751
Telangana,JAGITYAL,0.9028451543216338
Telangana,JAGITYAL,0.9028451543216338
Telangana,JOGULAMBA(GADWAL),0.0258399793968076
Telangana,JOGULAMBA(GADWAL),0.0258399793968076
Telangana,KAMAREDDY,0.6499880756869416
Telangana,KAMAREDDY,0.6499880756869416
Telangana,KARIMNAGAR,0.7892166570525811
Telangana,KARIMNAGAR,0.7892166570525811
Telangana,KHAMMAM,0.9832726372210786
Telangana,KHAMMAM,0.9832726372210786
Telangana,MAHABUBABAD,0.8845684326388227
Telangana,MAHABUBABAD,0.8845684326388227
Telangana,MULUGU,0.7172671060389563
Telangana,MULUGU,0.7172671060389563
Telangana,NAGARKURNOOL,0.8871115567981319
Telangana,NAGARKURNOOL,0.8871115567981319
Telangana,RANGA REDDY,0.9409612398009768
Telangana,RANGA REDDY,0.9409612398009768
Telangana,SANGA REDDY,0.7413413879798743
Telangana,SANGA REDDY,0.7413413879798743
Telangana,SIDDIPET,0.8537578724622652
Telangana,SIDDIPET,0.8537578724622652
Telangana,SURYAPET,0.7544430401869517
Telangana,SURYAPET,0.7544430401869517
Telangana,WANAPARTHY,0.8715091811757516
Telangana,WANAPARTHY,0.8715091811757516
Telangana,WARANGAL RURAL,0.8733844025106037
Telangana,WARANGAL RURAL,0.8733844025106037
Telangana,YADADRI,0.2601261738182371
Telangana,YADADRI,0.2601261738182371
Uttar Pradesh,AGRA,-0.6204635144206918
Uttar Pradesh,AGRA,-0.6204635144206918
Uttar Pradesh,ALIGARH,0.9343073687139264
Uttar Pradesh,ALIGARH,0.9343073687139264
Uttar Pradesh,AMBEDKAR NAGAR,0.9237169229892755
Uttar Pradesh,AMBEDKAR NAGAR,0.9237169229892755
Uttar Pradesh,AZAMGARH,0.2504861181874341
Uttar Pradesh,AZAMGARH,0.2504861181874341
Uttar Pradesh,BAHRAICH,0.6124272566884701
Uttar Pradesh,BAHRAICH,0.6124272566884701
Uttar Pradesh,BIJNOR,0.8234071724310277
Uttar Pradesh,BIJNOR,0.8234071724310277
Uttar Pradesh,GHAZIABAD,0.9672835074575664
Uttar Pradesh,GHAZIABAD,0.9672835074575664
Uttar Pradesh,GORAKHPUR,0.9403404163559425
Uttar Pradesh,GORAKHPUR,0.9403404163559425
Uttar Pradesh,JAUNPUR,0.5400371595547684
Uttar Pradesh,JAUNPUR,0.5400371595547684
Uttar Pradesh,JYOTIBA PHULE NAGAR,0.9551641790036416
Uttar Pradesh,JYOTIBA PHULE NAGAR,0.9551641790036416
Uttar Pradesh,MAU,0.508709586512795
Uttar Pradesh,MAU,0.508709586512795
Uttar Pradesh,MEERUT,0.668839394926977
Uttar Pradesh,MEERUT,0.668839394926977
Uttar Pradesh,PRATAPGARH,0.7165874737941997
Uttar Pradesh,PRATAPGARH,0.7165874737941997
Uttar Pradesh,Raibareli,0.9765111032072206
Uttar Pradesh,Raibareli,0.9765111032072206
Uttar Pradesh,SHAMLI,0.3031979922760146
Uttar Pradesh,SHAMLI,0.3031979922760146
Uttar Pradesh,SHRAWASTI,0.9278557963515016
Uttar Pradesh,SHRAWASTI,0.9278557963515016
Uttarakhand,Haridwar,0.1324141418835909
Uttarakhand,Haridwar,0.1324141418835909
West Bengal,BANKURA,0.90841213649219
West Bengal,BANKURA,0.90841213649219
West Bengal,BARDDHAMAN,0.8959274182097353
West Bengal,BARDDHAMAN,0.8959274182097353
West Bengal,DAKSHIN DINAJPUR,0.979255271616913
West Bengal,DAKSHIN DINAJPUR,0.979255271616913
West Bengal,East Medinipur,-0.4926048533207365
West Bengal,East Medinipur,-0.4926048533207365
West Bengal,HUGLI,0.9388650742638116
West Bengal,HUGLI,0.9388650742638116
West Bengal,MURSHIDABAD,0.534813489169568
West Bengal,MURSHIDABAD,0.534813489169568
West Bengal,NADIA,0.9107446130856662
West Bengal,NADIA,0.9107446130856662
West Bengal,PURBA BARDHAMAN,0.9442570877700746
West Bengal,PURBA BARDHAMAN,0.9442570877700746
West Bengal,SOUTH 24 PARGANAS,0.9667342945761068
West Bengal,SOUTH 24 PARGANAS,0.9667342945761068
